headline,lead_paragraph,date
"China Is Among Worst Human Trafficking Offenders, State Dept. Says","WASHINGTON — China is among the world’s worst offenders for allowing modern slavery to thrive within its borders, according to a strongly worded State Department report released Tuesday.",2017-06-27 15:02:14+00:00
"With Modi in Washington, China and India ‘Jostle’ on Their Border","NEW DELHI — As Indians savored Prime Minister Narendra Modi’s effusive welcome in the White House Rose Garden this week, another, less friendly image kept stubbornly interfering.",2017-06-27 17:18:52+00:00
"Syria, India, CNN: Your Morning Briefing",Good morning. ,2017-06-27 20:05:29+00:00
U.S. Seeks to Keep Closer Tabs on Chinese Money in America,"When President Trump talked tough about China’s economic impact on America during the campaign, he criticized its trade policies and its approach to its currency.",2017-06-29 15:36:57+00:00
"U.S., Hardening Line on China, Approves $1 Billion Arms Sale to Taiwan",WASHINGTON — The State Department approved on Thursday selling more than $1 billion in arms to Taiwan in yet another sign that the Trump administration is embracing a far more confrontational approach with China.,2017-06-29 21:58:47+00:00
A Meeting of Military Might in the Pacific. Also: Tony Abbott Defends Cardinal Pell (Again).,The Breakdown puts a selection of Australia’s daily news into context. Today’s picks:,2017-06-30 05:31:26+00:00
Trump Takes More Aggressive Stance With U.S. Friends and Foes in Asia,"WASHINGTON — President Trump hardened his treatment of allies and adversaries in Asia this week, pressing South Korea’s visiting leader to overhaul a landmark trade agreement with the United States a day after announcing a series of steps that angered China.",2017-07-01 00:56:00+00:00
Trump Warns China He Is Willing to Pressure North Korea on His Own,"WASHINGTON — President Trump, frustrated by China’s unwillingness to lean on North Korea, has told the Chinese leader that the United States is prepared to act on its own in pressuring the nuclear-armed government in Pyongyang, according to senior administration officials.",2017-07-03 05:23:16+00:00
U.S. Confirms North Korea Fired Intercontinental Ballistic Missile,"SEOUL, South Korea — The Trump administration on Tuesday confirmed North Korea’s claim that it had launched an intercontinental ballistic missile, and it told Pyongyang that the United States would use “the full range of capabilities at our disposal against the growing threat.”",2017-07-04 06:41:00+00:00
U.S. Vows Tougher Action on North Korea After Missile Test,"UNITED NATIONS — The United States toughened its military pressure and invective against nuclear-armed North Korea on Wednesday, conducting a missile maneuver with South Korea, hinting of a possible return to war with the North and proposing wider United Nations sanctions against “any country that does business with this outlaw regime.”",2017-07-05 07:54:26+00:00
Five Blunt Truths About the North Korea Crisis,"1. The Trump strategy on North Korea is failing. President Trump said in January that a North Korean test of an intercontinental ballistic missile “won’t happen” — but it just did. This is a big deal, because North Korea increasingly will be able to target the United States with nuclear, chemical and biological weapons (we don’t know if North Korea can currently attach a nuclear warhead to a missile, but it will be able to soon if it can’t now). Maybe missile defense systems could stop them, maybe not.",2017-07-05 14:34:12+00:00
China’s Strongman Has a Weak Point: North Korea,"BEIJING — Xi Jinping, China’s leader, is known as the Chairman of Everything. He makes decisions daily on the economy, the military, foreign policy, human rights and more.",2017-07-05 16:03:59+00:00
"China Sees Opening Left by Trump in Europe, and Quietly Steps In","LONDON — Much of the world’s attention at the Group of 20 economic summit on Friday and Saturday will be on President Trump’s first meeting with his Russian counterpart, Vladimir V. Putin, with strenuous efforts to decipher the nature of the long-distance bromance between them.",2017-07-05 20:04:37+00:00
"Muffled by China, Taiwan President Embraces Twitter as Megaphone","TAIPEI, Taiwan — Over the past year, China has doubled down on its campaign to reduce Taiwan’s presence on the world stage, whether by luring away its few remaining diplomatic allies — most recently Panama — or blocking its participation in international organizations like Interpol and the World Health Organization.",2017-07-06 14:13:57+00:00
"As E.U. and Japan Strengthen Trade Ties, U.S. Risks Losing Its Voice","LONDON — In the master plan advanced by President Trump, an unabashedly aggressive United States is supposed to reclaim its rightful perch as the center of the commercial universe, wielding its economic dominance to dictate the rules of global trade.",2017-07-06 15:21:28+00:00
Asia Society Blames Staff for Barring Hong Kong Activist’s Speech,"HONG KONG — A week after a leading democracy activist in Hong Kong was barred from speaking at a literary event at the local chapter of the Asia Society, embroiling the group in accusations of censorship, the organization sought to tamp down the controversy on Friday.",2017-07-07 10:55:10+00:00
Did Putin Have Trump for Lunch?,"In Hamburg, Germany, President Trump is thundering against the free press that covers him, while getting lovey-dovey with the leader of a country that attacked American and French elections, that invaded Ukraine, that helped slaughter civilians in Syria, that was involved in shooting down a civilian airliner over Ukraine, that murders critics, and that brutalizes gay people in Chechnya.",2017-07-07 15:01:52+00:00
"Once Dominant, the United States Finds Itself Isolated at G-20","HAMBURG, Germany — For years the United States was the dominant force and set the agenda at the annual gathering of the leaders of the world’s largest economies.",2017-07-08 00:45:18+00:00
"World Leaders Move Forward on Climate Change, Without U.S.","HAMBURG, Germany — World leaders struck a compromise on Saturday to move forward collectively on climate change without the United States, declaring the Paris accord “irreversible” while acknowledging President Trump’s decision to withdraw from the agreement.",2017-07-08 17:10:26+00:00
Beijing Says U.S. Apologized for Confusing China With Taiwan,"HONG KONG — A Chinese official said on Monday that the United States had apologized for a White House statement that misidentified China’s leader, Xi Jinping, as president of the Republic of China — the formal name for Taiwan.",2017-07-10 13:32:31+00:00
"When You’re Traveling With Trump, Be Ready for the Unexpected",My first indication that a foreign trip with President Trump would be a touch different from traveling with other presidents (I accompanied President Barack Obama through seven countries) came during a late-afternoon run through the historic part of Warsaw as I awaited his arrival on Air Force One before the two-day G-20 summit last week.,2017-07-10 23:53:49+00:00
"TPP, the Trade Deal Trump Killed, Is Back in Talks Without U.S.","TOKYO — When President Trump pulled out of his predecessor’s signature trade deal on his first full weekday in office, the 11 other countries that had negotiated the pact were left wondering if years of work had just gone down the drain.",2017-07-14 13:30:55+00:00
Iran Dominates in Iraq After U.S. ‘Handed the Country Over’,"BAGHDAD — Walk into almost any market in Iraq and the shelves are filled with goods from Iran — milk, yogurt, chicken. Turn on the television and channel after channel broadcasts programs sympathetic to Iran.",2017-07-15 15:58:07+00:00
Iran Sentences U.S. Graduate Student to 10 Years on Spying Charges,"An American student from Princeton University was arrested in Iran and has been sentenced to 10 years in prison on charges he was spying for the United States, an Iranian judiciary official said on Sunday, an action bound to aggravate relations between the two countries.",2017-07-16 19:57:23+00:00
