headline,lead_paragraph,date
What Do China’s Workers Want?,"Labor conditions in China have drawn scrutiny in recent weeks, with worker strikes at Honda plants and a cluster of suicides or attempted suicides at Foxconn Technology, the world’s largest contract electronics supplier, that were at least partly linked to job pressures. Foxconn and Honda have responded with wage increases, but strikes seemed to have spread. Late last week, workers at a Honda auto parts plant in Zhongshan held protests to demand the right to form their own union, and workers held walkouts at foreign-owned factories in at least five other cities.",2010-06-13 23:00:22+00:00
Deciphering the Cause of Human Motivation,"MUMBAI — Call it, perhaps, the great showdown over the nature of human motivation.",2010-06-18 10:20:29+00:00
"Letter From Istanbul, Part 2",Istanbul,2010-06-19 23:45:21+00:00
Barroso Defends Europe’s Move Toward Austerity,"BRUSSELS  The European Union’s top official rejected concerns that Europe was moving too quickly toward economic austerity, saying it was vital to cut debt to restore market and voter confidence as the key to future growth.",2010-06-21 20:07:34+00:00
Barroso Defends Europe’s Move Toward Austerity,"The European Union‘s top official rejected concerns that Europe was moving too quickly toward economic austerity, saying it was vital to cut debt to restore market and voter confidence as the key to future growth, Steven Erlanger and Stephen Castle report in The New York Times.",2010-06-22 06:41:55+00:00
The Korean War on Its 60th Anniversary,"June 23, 2010, 9:50 a.m. | Updated June 25, 2010, marks the 60th anniversary of the start of the Korean War. Here are some New York Times resources for teaching and learning about “the Forgotten War” and looking at how The New York Times has reported on it, then and now.",2010-06-22 16:12:36+00:00
Obama Aims to Build Economic Ties With Russia," In his quest to restore relations with Russia, President Obama focused first on security issues like disarmament and Iran. But with an arms control treaty signed and sanctions against Tehran approved, Mr. Obama hopes to open a new phase this week aimed at building the robust economic relationship that has eluded his predecessors.",2010-06-22 22:58:39+00:00
Beijing Keeps a Tight Rein on Currency’s Rise,"The Chinese central bank on Wednesday set a key rate for the renminbi at a level that appeared designed to signal that Beijing is engineering only a very gradual appreciation of the Chinese currency against the U.S. dollar, Bettina Wassener reports in The New York Times.",2010-06-23 06:22:13+00:00
Obama Reverses Bush’s Space Policy," The Obama administration on Monday unveiled a space policy that renounces the unilateral stance of the Bush administration and instead emphasizes international cooperation, including the possibility of an arms control treaty that would limit the development of space weapons. ",2010-06-28 22:17:47+00:00
U.S. Options and the Global Greenhouse,"With President Obama and 23 senators meeting at the White House today to winnow provisions that might add up to a viable energy (and climate) bill, it’s useful to review the bidding a bit. A decent starting place is “The Real Options for U.S. Climate Policy,” a column by the economist Robert Stavins at Harvard University charting possible paths to reducing American emissions of greenhouse gases.",2010-06-29 16:06:32+00:00
Thailand Attracts Investment Despite Turmoil,"PLUAK DAENG, THAILAND — About the time grenades were exploding in Bangkok during the recent tumultuous street protests, workers contracted by Ford Motor here were also setting off explosives. But these were controlled detonations to clear away large chunks of granite. For the Thai government, the blasting in this industrial zone three hours east of the capital was the welcome echo of investment coming into the country, even as many foreign executives and tourists hesitated to set foot in central Bangkok.",2010-06-29 21:51:04+00:00
Twitter Musings in Syria Elicit Groans in Washington,"WASHINGTON  When two young State Department officials took a delegation of Silicon Valley executives to Syria recently, they billed it as a chance to use the promise of technology to reach out to a country with which the United States has long had icy relations.",2010-06-30 01:19:27+00:00
China Returns U.S. Criticism Over Sinking of Korean Ship,"BEIJING — Three days after President Obama emerged from a tense meeting with President Hu Jintao of China, and accused Beijing of “willful blindness” toward North Korea’s military provocations, the Chinese government on Tuesday continued the argument about how to handle its testy neighbor.",2010-06-30 02:48:17+00:00
"On Second Thought … the Spy Suspects, Reconsidered","In hindsight, many so-called clues were in plain sight. Or were they?",2010-06-30 18:27:01+00:00
China Puts Best Face Forward With News Channel,"SHANGHAI  The Xinhua News Agency, China’s dominant news service and the propaganda arm of the Communist Party, introduced a 24-hour English-language news channel and is preparing to open a prominent newsroom in Times Square, part of an expensive push to increase the reach and influence of the Chinese news media overseas.",2010-07-02 00:26:53+00:00
Becoming a Citizen the Naturalized Way,"The United States deported 387,790 people in the 2009 fiscal year, but to hear Shyconia Burden of Citizenship and Immigration Services describe it, you would think we’re desperate for new recruits. “The goal is to naturalize as many people as want to become U.S. citizens,” she told me one recent day in the waiting room of the New York district office where she, an effusively warm community relations officer, has been working since she was 15.",2010-07-02 23:36:39+00:00
Clinton Seeks to Reassure Russia’s Neighbors,"MOSCOW  At the end of a trip intended to reassure Russia’s neighbors that the Obama administration would not forget them in its push to improve relations with Moscow, Secretary of State Hillary Rodham Clinton resorted to the simplest of diplomatic formulations, telling Georgia, the United States “can walk and chew gum at the same time.” Mrs. Clinton repeated the argument like a mantra during her five-day swing through Ukraine, Poland, Azerbaijan, Armenia and Georgia: that the “reset” will not force the United States to sacrifice its influence or policies in the post-Soviet space. ",2010-07-05 18:08:45+00:00
"100, 75, 50 Years Ago", 1910 Servant Problem Solved ,2010-07-06 11:10:36+00:00
North Korea Says American Tried to Kill Himself in Prison,"SEOUL, South Korea  An American serving an eight-year sentence in a labor camp in North Korea has been hospitalized after trying to kill himself, the North’s state-run Korean Central News Agency reported on Friday. ",2010-07-09 10:41:37+00:00
Digital Diplomacy,"It was a Wednesday night in San Francisco’s SoMa neighborhood, and Jared Cohen, the youngest member of the State Department’s policy planning staff, and Alec Ross, the first senior adviser for innovation to the secretary of state, were taking their tweeting very seriously. Cohen had spent the day in transit from D.C.; Ross hadn’t eaten anything besides a morning muffin. Yet they were in the mood to share, and dinner could wait. It wasn’t every day they got to tweet about visiting the headquarters of Twitter.",2010-07-16 13:06:03+00:00
Photos Reveal Receding Himalaya Glaciers,"“There’s a lot of people who either don’t understand climate change that well and the effects that it’s having, or they want to deny the effect it’s having. These pictures are worth a thousand words. We haven’t done anything to them except print them.”",2010-07-16 21:00:55+00:00
