headline,lead_paragraph,date
Another Clue to How China Managed Obama’s Visit,"BEIJING  In case President Obama is curious, some students who went to his town hall meeting in Shanghai last month wonder how he gets along with Secretary of State Hillary Rodham Clinton, given their bruising battle for the presidency.",2009-12-05 01:55:11+00:00
"China criticizes, but keeps protectionist policies in place","BEIJING — China might not have engaged recently in the kind of overt protectionism found in the ""Buy American"" provision of the U.S. economic stimulus bill, but it has enough barriers to free trade and investment in place to leave itself open to such charges later.",2009-12-05 05:00:00+00:00
Don't push the reset button yet,"Vice President Joe Biden suggested at the Munich international security conference on Feb. 7 that America push ""the reset button"" on relations with Russia. But the Obama administration shouldn't allow Moscow to pocket gains it has recently made in Eurasia. A ""carrots-and-flowers"" approach to the Kremlin won't work.",2009-12-05 05:00:00+00:00
U.S. Report on Sri Lanka Urges New Approach,"NEW DELHI  A report on Sri Lanka to be released next week by the Senate Foreign Relations Committee urges a less confrontational approach to that nation, citing strategic American interests in the region. ",2009-12-06 19:22:20+00:00
"100, 75, 50 Years Ago", 1909 Explosion Wrecks Gas-Works ,2009-12-07 05:00:00+00:00
"100, 75, 50 Years Ago", 1909 Explosion Wrecks Gas-Works ,2009-12-07 15:20:52+00:00
Rethinking the Pacific,"It is natural for America’s attention to be focused on the cost in blood and money of wars in Iraq and Afghanistan. But a more permanent security issue is the U.S. presence in the Western Pacific, where America provides a security umbrella under which Japan, South Korea and others have prospered. Access to U.S. markets has been a part of this arrangement, playing a key role in China’s rise.",2009-12-10 05:00:00+00:00
North Korea Sees Progress in U.S. Envoy’s Visit,"SEOUL, South Korea North Korea said Friday that its differences with the United States had been diminished during the visit this week of President Obama’s special envoy, but that it needed more talks before deciding whether to return to six-nation nuclear disarmament talks.",2009-12-10 08:55:07+00:00
Rethinking the Pacific,"It is natural for America’s attention to be focused on the cost in blood and money of wars in Iraq and Afghanistan. But a more permanent security issue is the U.S. presence in the Western Pacific, where America provides a security umbrella under which Japan, South Korea and others have prospered. Access to U.S. markets has been a part of this arrangement, playing a key role in China’s rise.",2009-12-10 13:01:07+00:00
Obama's Japan Headache,"TOKYO  President Obama has a Japan problem. I know, it’s not an issue that keeps him up at night. But when U.S. ties with its most important Asian ally get ugly over security rather than semiconductors, the world must be changing.",2009-12-10 13:01:10+00:00
"U.S. Climate Envoy’s Good Cop, Bad Cop Roles","WASHINGTON  As the United States’ chief climate change negotiator, Todd Stern sometimes plays the bad cop, and seems to rather enjoy it.",2009-12-11 03:06:11+00:00
Gates Expects New Sanctions on Iran,"ERBIL, Iraq  Defense Secretary Robert M. Gates said Friday that he expected the United States and its allies to impose more stringent sanctions against Iran, which has been increasingly defiant in recent weeks of the West’s demands to limit its nuclear program. ",2009-12-11 10:33:49+00:00
How Much Climate Aid Is Enough?,The European Union announced on Friday that would contribute $3 billion next year (up to roughly $9 billion over three years) to help poor nations deal with climate change. ,2009-12-11 21:32:55+00:00
China’s Changing Views on Race,"With trade and commerce drawing ever larger numbers of foreigners to China’s cities, tensions have become more common in a country of little racial diversity. This summer, African immigrants, mostly traders and merchants, who make up a growing enclave in the city of Guangzhou, protested police harassment. And in a well-publicized cultural moment, a 20-year-old Shanghainese contestant named Lou Jing, who appeared on the Chinese “Idol”-like talent show, caused a national debate (and drew racist attacks on the Internet) about what it means to be Chinese. Lou, the daughter of a Chinese woman and an African-American man, whom she has not met, considers herself completely Chinese. ",2009-12-14 01:00:03+00:00
Making Sense of Sarkozy's Currency Proposal,"PARIS — “Yo, Sarko,” George W. Bush might have said in similar circumstances, grabbing the White House telephone in a time of more relaxed relations between American and French presidents, and basically asking what’s going on.",2009-12-14 05:00:00+00:00
Making Sense of Sarkozy's Currency Proposal,"PARIS — “Yo, Sarko,” George W. Bush might have said in similar circumstances, grabbing the White House telephone in a time of more relaxed relations between American and French presidents, and basically asking what’s going on.",2009-12-14 12:00:42+00:00
"Rebuffing U.S., Pakistan Balks at Crackdown","ISLAMABAD, Pakistan  Demands by the United States for Pakistan to crack down on the strongest Taliban warrior in Afghanistan, Siraj Haqqani, whose fighters pose the biggest threat to American forces, have been rebuffed by the Pakistani military, according to Pakistani military officials and diplomats. ",2009-12-14 18:47:53+00:00
Japan Delays Decision on Moving U.S. Marine Base,"TOKYO  Prime Minister Yukio Hatoyama’s postponement of a decision on relocating an American military base on Okinawa may be the product of domestic political considerations as much as deeply held foreign policy principles, analysts here said on Tuesday. But it promises to put new pressures on Japan’s already strained ties with the United States, its closest ally.",2009-12-15 09:04:44+00:00
"Arms Sales to Taiwan Will Proceed, U.S. Says","BEIJING  The Obama administration will proceed with arms sales to Taiwan despite recent protests by China, an American official said Tuesday.",2009-12-15 13:57:10+00:00
China Hunts for Art Treasures in U.S. Museums,"China’s “treasure hunting team” descended on the Metropolitan Museum of Art in New York last week, and James C.Y. Watt, the patrician head of Asian art, braced for a confrontation.",2009-12-16 07:57:24+00:00
"At Climate Talks, Trade Pressures Mount",COPENHAGEN - Could a legacy of the Copenhagen climate conference turn out to be higher tariffs?,2009-12-17 22:38:58+00:00
"Nearing Arms Pact, U.S. and Russia Look Ahead","WASHINGTON  Eight months, three presidential meetings, countless Geneva negotiating sessions and one missed deadline later, the United States and Russia appear close to agreement on a new arms control treaty that will reduce their strategic nuclear arsenals by at least one quarter.",2009-12-17 23:58:07+00:00
