headline,lead_paragraph,date
"Iran Is Raising Sophistication and Frequency of Cyberattacks, Study Says","WASHINGTON — In February, a year after the Las Vegas Sands was hit by a devastating cyberattack that ruined many of the computers running its casino and hotel operations, the director of national intelligence, James R. Clapper Jr., publicly told Congress what seemed obvious: Iranian hackers were behind the attack.",2015-04-16 01:07:00+00:00
China Halts New Policy on Tech for Banks,"HONG KONG — China has suspended a policy that would have effectively pushed foreign technology companies out of the country’s banking sector, according to a note sent by Chinese regulators to banks.",2015-04-16 14:19:56+00:00
"At Global Economic Gathering, U.S. Primacy Is Seen as Ebbing","WASHINGTON — As world leaders converge here for their semiannual trek to the capital of what is still the world’s most powerful economy, concern is rising in many quarters that the United States is retreating from global economic leadership just when it is needed most.",2015-04-17 18:25:54+00:00
Deal or No Deal?,"The Obama team’s effort to negotiate a deal with Iran that could prevent the Iranians from developing a nuclear bomb for at least a decade is now entering its critical final stage. I hope that a good, verifiable deal can be finalized, but it will not be easy. If it were, we’d have it by now. Here are the major challenges:",2015-04-22 07:21:05+00:00
Japan Must Join China’s Bank,"TOKYO — Last week, 57 nations became founding members of the Asian Infrastructure Investment Bank, the China-led regional development bank. Japan and the United States opted not to join, expressing doubts over governance and transparency at the new organization.",2015-04-22 12:00:21+00:00
"As ‘Mad Men’ Ends, the Woman Behind the Costumes Is Just Getting Started","Janie Bryant, the costume designer of “Mad Men,” was standing in a cordoned-off area in the second-floor shoe department of Nordstrom at the Westfield Garden State Plaza mall in Paramus, N.J., on a recent Thursday evening, wearing a red blouse and a pencil skirt and clutching a microphone. “Hello, everybody!” she said over the general din of piped-in Ariana Grande and Cinnabon.",2015-04-22 21:08:45+00:00
Cash Flowed to Clinton Foundation Amid Russian Uranium Deal,"The headline on the website Pravda trumpeted President Vladimir V. Putin’s latest coup, its nationalistic fervor recalling an era when its precursor served as the official mouthpiece of the Kremlin: “Russian Nuclear Energy Conquers the World.”",2015-04-23 04:04:11+00:00
Q. and A.: Henry Paulson on ‘Dealing With China’,"By the time Henry M. Paulson Jr. made his first trip to China as the United States Treasury secretary in September 2006, he was well-acquainted with China. He had already clocked 70 trips during his time at Goldman Sachs, where he was chairman and chief executive. Many more visits came after, allowing Mr. Paulson to promote relations between the United States and China, but also to deepen personal links with China’s leaders.",2015-04-24 09:21:42+00:00
Japan and U.S. Set New Rules for Military Cooperation,"WASHINGTON — President Obama and Prime Minister Shinzo Abe of Japan have reached an accord to tighten defense cooperation and are pressing toward an agreement to tear down trade barriers between their two countries and across the Pacific Rim, as both leaders move to counter rising economic and military threats from China.",2015-04-27 21:17:39+00:00
"No Deal, but Progress on Trans-Pacific Trade, Obama and Shinzo Abe Say After Meeting","WASHINGTON — When President Obama visited Tokyo last year, a dinner that Prime Minister Shinzo Abe of Japan had planned as a bonding session at a legendary sushi restaurant instead became a forum for haggling over tariff rates under a sweeping Pacific Rim trade agreement.",2015-04-29 00:56:03+00:00
Morning Agenda:  A Tweet Sinks Twitter’s Stock,"A TWEET SINKS TWITTER’S STOCK | It was a tumultuous day for Twitter after an unexpected tweet about the company’s disappointing earnings report immediately clobbered Twitter’s stock, which ended up falling 18 percent by the end of Tuesday’s trading session, Vindu Goel writes in The New York Times. Investors were unhappy with Twitter’s revenue, which grew 74 percent in the quarter — less than the 97 percent growth seen in the fourth quarter and below the company’s own forecasts. ",2015-04-29 10:50:16+00:00
Iran’s Foreign Minister Says U.S. Risks Ostracism if Signed Nuclear Deal Is Scrapped,"Demonstrating suave fluency in English and a familiarity with American history and law, Iran’s foreign minister said Wednesday that the United States would risk global ostracism if it were to scrap a signed international pact that resolves the Iranian nuclear dispute.",2015-04-29 22:46:40+00:00
Chinese and Russian Navies to Hold Joint Drills in Mediterranean,"HONG KONG — The Chinese Navy will hold joint exercises with Russia in the Mediterranean in May, China’s Defense Ministry said Thursday, a further indication of the closer ties between the two countries and of the navy’s increasing ambitions.",2015-04-30 16:21:38+00:00
"China to Russia: Putin Is a Hunk. Now, About Those Gas Prices.","Propaganda posters are so 1955. Six decades after legions of Soviet engineers swarmed over China, helping build steel mills, oil refineries and aircraft factories, there’s a new way to trumpet ties between the two giant neighbors.",2015-05-07 10:35:40+00:00
China Rebukes U.S. Over Criticism of Civil Rights Lawyer’s Detention,"BEIJING — After criticism from the United States over the detention of a civil rights lawyer in China, the Chinese Foreign Ministry said on Thursday that Washington should address human rights problems at home and stop trying to be the “world’s policeman or judge.”",2015-05-07 12:59:50+00:00
"With U.S. Eyes on Iran, North Korea’s Nuclear Arsenal Expanded","SEOUL, South Korea — While the Obama administration spent the past two years getting within striking distance of a deal to delay Iran’s race for a nuclear bomb, North Korea went on an atomic spending spree: an expansion officials here fear Washington has little hope of stopping.",2015-05-08 00:27:21+00:00
"As Russia Remembers War in Europe, Guest of Honor Is From China","BEIJING — When Russia celebrates the 70th anniversary of the defeat of the Nazis on Saturday, the most prominent leader standing with President Vladimir V. Putin to review a military parade will not be from the United States or Britain, Russia’s wartime allies.",2015-05-08 11:03:34+00:00
Russia and China Sign Cooperation Pacts,"MOSCOW — On the eve of a celebration commemorating to the defeat of Nazi Germany, the presidents of Russia and China on Friday signed 32 bilateral agreements designed to highlight the warming of relations between the countries even as Russia’s have soured with the West.",2015-05-08 17:23:32+00:00
The Alamo and Walmart,Have you noticed that Utah doesn’t seem to be worried about a military takeover?,2015-05-09 02:00:54+00:00
Your Monday Briefing,Good morning.,2015-05-11 09:44:09+00:00
